srp,orgaoEntidade,anoCompra,sequencialCompra,dataInclusao,dataPublicacaoPncp,dataAtualizacao,numeroCompra,unidadeOrgao,amparoLegal,dataAberturaProposta,dataEncerramentoProposta,informacaoComplementar,processo,objetoCompra,linkSistemaOrigem,justificativaPresencial,unidadeSubRogada,orgaoSubRogado,valorTotalHomologado,numeroControlePNCP,modalidadeId,modoDisputaId,modoDisputaNome,usuarioNome,valorTotalEstimado,modalidadeNome,situacaoCompraId,situacaoCompraNome,tipoInstrumentoConvocatorioCodigo,tipoInstrumentoConvocatorioNome
False,"{'cnpj': '33654831000136', 'razaoSocial': 'CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO-CNPQ', 'poderId': 'E', 'esferaId': 'F'}",2023,72,2023-05-11T14:31:46,2023-05-11T14:31:46,2023-05-11T14:31:46,03498,"{'ufNome': 'Distrito Federal', 'codigoUnidade': '364102', 'nomeUnidade': 'CNPQ - ADMINISTRACAO CENTRAL', 'ufSigla': 'DF', 'municipioNome': 'Brasília', 'codigoIbge': '5300108'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,A escolha do exportador foi feita pela qualidade do equipamento fornecido,01300003498202345,Texturômetro.,https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=36410206034982023,,,,79244.96,33654831000136-1-000072/2023,8,5,Não se aplica,Compras.gov.br,79244.96,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '33654831000136', 'razaoSocial': 'CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO-CNPQ', 'poderId': 'E', 'esferaId': 'F'}",2023,73,2023-05-11T14:42:53,2023-05-11T14:42:53,2023-05-11T14:42:53,03360,"{'ufNome': 'Distrito Federal', 'codigoUnidade': '364102', 'nomeUnidade': 'CNPQ - ADMINISTRACAO CENTRAL', 'ufSigla': 'DF', 'municipioNome': 'Brasília', 'codigoIbge': '5300108'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,"Não há representação da empresa no Brasil. Pela qualidade e refinamento, a empresa Loligo Systems é a que  melhor atende.",01300003360202346,Câmera de vidro.,https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=36410206033602023,,,,38108.76,33654831000136-1-000073/2023,8,5,Não se aplica,Compras.gov.br,38108.76,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '33654831000136', 'razaoSocial': 'CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO-CNPQ', 'poderId': 'E', 'esferaId': 'F'}",2023,74,2023-05-11T14:48:35,2023-05-11T14:48:35,2023-05-11T14:48:35,03374,"{'ufNome': 'Distrito Federal', 'codigoUnidade': '364102', 'nomeUnidade': 'CNPQ - ADMINISTRACAO CENTRAL', 'ufSigla': 'DF', 'municipioNome': 'Brasília', 'codigoIbge': '5300108'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,Este equipamento solicitado possui o mais amplo range de medidas de impedância do mercado e será acoplado a  um equipamento.,01300003374202360,Interfase dielétrica.,https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=36410206033742023,,,,143164.0,33654831000136-1-000074/2023,8,5,Não se aplica,Compras.gov.br,143164.0,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '33654831000136', 'razaoSocial': 'CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO-CNPQ', 'poderId': 'E', 'esferaId': 'F'}",2023,75,2023-05-11T15:01:09,2023-05-11T15:01:09,2023-05-11T15:01:09,03635,"{'ufNome': 'Distrito Federal', 'codigoUnidade': '364102', 'nomeUnidade': 'CNPQ - ADMINISTRACAO CENTRAL', 'ufSigla': 'DF', 'municipioNome': 'Brasília', 'codigoIbge': '5300108'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,A Setup Instruments4Labs é representante exclusiva da Newport no Brasil.,01300003635202341,Lâmpada de arco mercúrio-xenônio.,https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=36410206036352023,,,,22880.14,33654831000136-1-000075/2023,8,5,Não se aplica,Compras.gov.br,22880.14,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '33654831000136', 'razaoSocial': 'CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO-CNPQ', 'poderId': 'E', 'esferaId': 'F'}",2023,76,2023-05-11T15:07:39,2023-05-11T15:07:39,2023-05-11T15:07:39,03314,"{'ufNome': 'Distrito Federal', 'codigoUnidade': '364102', 'nomeUnidade': 'CNPQ - ADMINISTRACAO CENTRAL', 'ufSigla': 'DF', 'municipioNome': 'Brasília', 'codigoIbge': '5300108'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,Melhor custo beneficio ,01300003314202347,Biorreator,https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=36410206033142023,,,,425674.49,33654831000136-1-000076/2023,8,5,Não se aplica,Compras.gov.br,425674.49,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '33654831000136', 'razaoSocial': 'CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO-CNPQ', 'poderId': 'E', 'esferaId': 'F'}",2023,77,2023-05-11T15:21:57,2023-05-11T15:21:57,2023-05-11T15:21:57,00699,"{'ufNome': 'Distrito Federal', 'codigoUnidade': '364102', 'nomeUnidade': 'CNPQ - ADMINISTRACAO CENTRAL', 'ufSigla': 'DF', 'municipioNome': 'Brasília', 'codigoIbge': '5300108'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,Melhor custo beneficio ,01300000699202391,Amostrado de moléculas ,https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=36410206006992023,,,,361727.61,33654831000136-1-000077/2023,8,5,Não se aplica,Compras.gov.br,361727.61,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '33654831000136', 'razaoSocial': 'CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO-CNPQ', 'poderId': 'E', 'esferaId': 'F'}",2023,78,2023-05-11T15:43:27,2023-05-11T15:43:27,2023-05-11T15:43:27,03778,"{'ufNome': 'Distrito Federal', 'codigoUnidade': '364102', 'nomeUnidade': 'CNPQ - ADMINISTRACAO CENTRAL', 'ufSigla': 'DF', 'municipioNome': 'Brasília', 'codigoIbge': '5300108'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,"O exportar foi escolhido por já trabalhar com a Universidade de Brasília e com a Finatec, bem como CNPq",01300003778202353,Quatro janela de segurança laser.,https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=36410206037782023,,,,6156.19,33654831000136-1-000078/2023,8,5,Não se aplica,Compras.gov.br,6156.19,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '95591764000105', 'razaoSocial': 'UNIVERSIDADE FEDERAL DE SANTA MARIA', 'poderId': 'E', 'esferaId': 'F'}",2023,24,2023-05-15T10:11:42,2023-05-15T10:11:42,2023-05-15T10:11:42,00071,"{'ufNome': 'Rio Grande do Sul', 'codigoUnidade': '153164', 'nomeUnidade': 'UNIVERSIDADE FEDERAL DE STA.MARIA/RS', 'ufSigla': 'RS', 'municipioNome': 'Santa Maria', 'codigoIbge': '4316907'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,Material utilizado em projeto em desenvolvimento.,23081061879202311,"Importação direta de uma Peça bomba turbo recondicionada , junto ao exportador PT SALES, INC, para atender o Projeto de Pesquisa Desenvolvimento de métodos analíticos para a determinação de agrotóxicos e outros contaminantes em amostras complexas.",https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=15316406000712023,,,,26100.0,95591764000105-1-000024/2023,8,5,Não se aplica,Compras.gov.br,26100.0,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '05012896000142', 'razaoSocial': 'UNIVERSIDADE ESTADUAL DO PARANA', 'poderId': 'E', 'esferaId': 'E'}",2023,39,2023-05-19T15:10:01,2023-05-19T15:10:01,2023-05-19T15:10:01,15441,"{'ufNome': 'Paraná', 'codigoUnidade': '130', 'nomeUnidade': 'UNESPAR - Universidade Estadual do Paraná', 'ufSigla': 'PR', 'municipioNome': 'Campo Mourão', 'codigoIbge': '4104303'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,,15441/2023,Credenciamento da PPGSeD junto à ANINTER-SH.,http://www.transparencia.pr.gov.br/,,,,400.0,05012896000142-1-000039/2023,8,5,Não se aplica,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR,400.0,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '05012896000142', 'razaoSocial': 'UNIVERSIDADE ESTADUAL DO PARANA', 'poderId': 'E', 'esferaId': 'E'}",2023,40,2023-05-19T15:10:03,2023-05-19T15:10:03,2023-05-19T15:10:03,15397,"{'ufNome': 'Paraná', 'codigoUnidade': '130', 'nomeUnidade': 'UNESPAR - Universidade Estadual do Paraná', 'ufSigla': 'PR', 'municipioNome': 'Campo Mourão', 'codigoIbge': '4104303'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,,15397/2023,"Aquisição de materiais laboratoriais para atender o TC 60/22 para a Universidade Estadual do Paraná UNESPAR, Campus de Paranaguá",http://www.transparencia.pr.gov.br/,,,,92.5,05012896000142-1-000040/2023,8,5,Não se aplica,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR,92.5,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '05012896000142', 'razaoSocial': 'UNIVERSIDADE ESTADUAL DO PARANA', 'poderId': 'E', 'esferaId': 'E'}",2023,41,2023-05-19T15:10:04,2023-05-19T15:10:04,2023-05-19T15:10:04,15159,"{'ufNome': 'Paraná', 'codigoUnidade': '130', 'nomeUnidade': 'UNESPAR - Universidade Estadual do Paraná', 'ufSigla': 'PR', 'municipioNome': 'Campo Mourão', 'codigoIbge': '4104303'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,,15159/2023,"Aquisição de materiais laboratoriais para atender o TC 60/22 para a Universidade Estadual do Paraná UNESPAR, Campus de Paranaguá",http://www.transparencia.pr.gov.br/,,,,450.45,05012896000142-1-000041/2023,8,5,Não se aplica,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR,450.45,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '18715615000160', 'razaoSocial': 'ESTADO DE MINAS GERAIS', 'poderId': 'E', 'esferaId': 'E'}",2023,369,2023-05-25T09:38:56,2023-05-25T09:38:56,2023-05-26T15:14:22,00036,"{'ufNome': 'Minas Gerais', 'codigoUnidade': '929411', 'nomeUnidade': 'FUNDAÇAO DE ENSINO E PESQUISA DE UBERABA', 'ufSigla': 'MG', 'municipioNome': 'Uberaba', 'codigoIbge': '3170107'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",2023-05-26T15:14:20,2023-05-31T08:59:59,"É mais vantajoso para a Fundação a aquisição dos materiais de ensino e pesquisa nesta modalidade conforme Art 75 IV,C. ",428/2017,Aquisição de materiais de consumo para atender demanda do Projeto RED 00313-16 FAPEMIG-UFU.,https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=92941106000362023,,,,11000.0,18715615000160-1-000369/2023,8,4,Dispensa Com Disputa,Compras.gov.br,25672.55,Dispensa,1,Divulgada no PNCP,2,Aviso de Contratação Direta
False,"{'cnpj': '95591764000105', 'razaoSocial': 'UNIVERSIDADE FEDERAL DE SANTA MARIA', 'poderId': 'E', 'esferaId': 'F'}",2023,27,2023-05-25T15:10:36,2023-05-25T15:10:36,2023-05-25T15:10:36,00078,"{'ufNome': 'Rio Grande do Sul', 'codigoUnidade': '153164', 'nomeUnidade': 'UNIVERSIDADE FEDERAL DE STA.MARIA/RS', 'ufSigla': 'RS', 'municipioNome': 'Santa Maria', 'codigoIbge': '4316907'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,Material utilizado em projeto em desenvolvimento.,23081065608202327,"Importação direta de um Equipamento de prensa, junto ao exportador CONTROLS S.P.A., para atender o Projeto de Pesquisa Desenvolvimento de estudos técnicos especializados na área de dimensionamento de pavimentos asfálticos, implantação de trechos experimentais, previsão da irregularidade longitudinal e avaliação de misturas asfálticas, com o intuito contribuir com a Coordenação-Geral do Instituto de Pesquisa em Transportes (...) ",https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=15316406000782023,,,,702836.55,95591764000105-1-000027/2023,8,5,Não se aplica,Compras.gov.br,702836.55,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '76416940000128', 'razaoSocial': 'ESTADO DO PARANA', 'poderId': 'N', 'esferaId': 'E'}",2023,682,2023-05-25T14:40:18,2023-05-25T14:40:18,2023-05-25T14:40:18,00005,"{'ufNome': 'Paraná', 'codigoUnidade': '926275', 'nomeUnidade': 'UNIVERSIDADE ESTADUAL DO OESTE DO PARANA', 'ufSigla': 'PR', 'municipioNome': 'Toledo', 'codigoIbge': '4127700'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",2023-05-25T14:40:16,2023-06-01T08:59:59,"Atendimento à projeto de pesquisa, conforme Art. 75º, Inciso IV, c da Lei nº 14.133 de 1º/04/2021.",1524,"Aquisição de Ar Condicionado, atendimento ao Projeto de Pesquisa “Empoderando Mulheres do Campo: capacitação para gestão e liderança em empreendimentos de turismo rural sustentável”. – Convênio 638/22 – Fundação Araucária – Programa Mulheres Paranaenses: empoderamento e liderança",https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=92627506000052023,,,,3806.0,76416940000128-1-000682/2023,8,4,Dispensa Com Disputa,Compras.gov.br,4262.0,Dispensa,1,Divulgada no PNCP,2,Aviso de Contratação Direta
False,"{'cnpj': '95591764000105', 'razaoSocial': 'UNIVERSIDADE FEDERAL DE SANTA MARIA', 'poderId': 'E', 'esferaId': 'F'}",2023,26,2023-05-25T14:54:33,2023-05-25T14:54:33,2023-05-25T14:54:33,00077,"{'ufNome': 'Rio Grande do Sul', 'codigoUnidade': '153164', 'nomeUnidade': 'UNIVERSIDADE FEDERAL DE STA.MARIA/RS', 'ufSigla': 'RS', 'municipioNome': 'Santa Maria', 'codigoIbge': '4316907'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,Material utilizado em projeto em desenvolvimento.,23081056302202380,"Importação direta de Itens de segurança, junto ao exportador PEGASUS AUTO RACING SUPPLIES, para atender o Projeto de Pesquisa Pesquisa e desenvolvimento de motores de combustão interna para aumento de eficiência e redução de emissões de poluentes e gases de efeito estufa. ",https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=15316406000772023,,,,6266.78,95591764000105-1-000026/2023,8,5,Não se aplica,Compras.gov.br,6266.78,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '76416940000128', 'razaoSocial': 'ESTADO DO PARANA', 'poderId': 'N', 'esferaId': 'E'}",2023,698,2023-05-26T11:15:10,2023-05-26T11:15:10,2023-05-26T11:15:10,00006,"{'ufNome': 'Paraná', 'codigoUnidade': '926275', 'nomeUnidade': 'UNIVERSIDADE ESTADUAL DO OESTE DO PARANA', 'ufSigla': 'PR', 'municipioNome': 'Toledo', 'codigoIbge': '4127700'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",2023-05-26T11:15:08,2023-06-02T08:59:59,"Aquisição para pesquisa e desenvolvimento, conforme Art. 75º, Inciso IV, c da Lei nº 14.133 de 1º/04/2021.",1899,Aquisição de Impressora Laser Multifuncional em atendimento ao Projeto de Pesquisa: “Emponderando Mulheres do Campo” – Convênio 638/22 – Programa Mulheres Paranaenses: empoderamento e liderança,https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=92627506000062023,,,,3050.0,76416940000128-1-000698/2023,8,4,Dispensa Com Disputa,Compras.gov.br,3608.8,Dispensa,1,Divulgada no PNCP,2,Aviso de Contratação Direta
False,"{'cnpj': '75095679000149', 'razaoSocial': 'UNIVERSIDADE FEDERAL DO PARANA', 'poderId': 'E', 'esferaId': 'F'}",2023,52,2023-05-26T14:13:31,2023-05-26T14:13:31,2023-05-26T14:13:31,00159,"{'ufNome': 'Paraná', 'codigoUnidade': '153079', 'nomeUnidade': 'UNIVERSIDADE FEDERAL DO PARANA', 'ufSigla': 'PR', 'municipioNome': 'Curitiba', 'codigoIbge': '4106902'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",2023-05-26T14:13:27,2023-05-31T07:59:59,Aquisição de material laboratorial e hospitalar.,022366/2023-66,Aquisição de material laboratorial e hospitalar.,https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=15307906001592023,,,,3439.9998,75095679000149-1-000052/2023,8,4,Dispensa Com Disputa,Compras.gov.br,4782.49,Dispensa,1,Divulgada no PNCP,2,Aviso de Contratação Direta
False,"{'cnpj': '01263896000164', 'razaoSocial': 'MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACOES', 'poderId': 'E', 'esferaId': 'F'}",2023,226,2023-05-29T10:48:21,2023-05-29T10:48:21,2023-05-29T10:48:21,00135,"{'ufNome': 'Rio de Janeiro', 'codigoUnidade': '240126', 'nomeUnidade': 'OBSERVATORIO NACIONAL - RJ', 'ufSigla': 'RJ', 'municipioNome': 'Rio de Janeiro', 'codigoIbge': '3304557'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,O servidor não possui similar nacional e será empregado exclusivamente em pesquisas científicas do ON.,01210000135202367,"Fechamento do câmbio e estimativa de Custo de Frete e Desembaraço, referente à importação de servidor computacional.",https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=24012606001352023,,,,140679.6,01263896000164-1-000226/2023,8,5,Não se aplica,Compras.gov.br,140679.6,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '01263896000164', 'razaoSocial': 'MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACOES', 'poderId': 'E', 'esferaId': 'F'}",2023,227,2023-05-29T13:53:47,2023-05-29T13:53:47,2023-05-29T13:53:47,00115,"{'ufNome': 'Rio de Janeiro', 'codigoUnidade': '240126', 'nomeUnidade': 'OBSERVATORIO NACIONAL - RJ', 'ufSigla': 'RJ', 'municipioNome': 'Rio de Janeiro', 'codigoIbge': '3304557'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,"Sem similar nacional, o MagBase integrará o acervo do PEG-Br e será utilizado exclusivamente em pesquisas científicas ",012100001150023-9,"Fechamento do câmbio e estimativa de Custo de Frete e Desembaraço, referente à importação de  Magnetômetro.",https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=24012606001152023,,,,104741.98,01263896000164-1-000227/2023,8,5,Não se aplica,Compras.gov.br,104741.98,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
